1527 0.40806406733974215 7.4258 0.10244 0.10055
1530 0.3621216886553409 5.4456 0.08593 0.0848
1530 0.3143713779630886 3.7456 0.07295 0.07068
1533 0.26658686951932303 2.1654 0.06098 0.05834
1530 0.21201903163369185 0.9456 0.05884 0.05582
1558 0.1924951463186876 0.3239 0.06287 0.05972
